,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
10198,2019-03-12T19:00,-3.7,71,-7.8,990.1,0.0,0.0,0.0,0.0,0.0,10.2,315,0.02,-0.9,0.303,7010.791666666667,Winter
8101,2019-02-26T06:00,-16.6,79,-20.7,996.2,0.0,0.0,0.0,0.0,0.0,14.3,317,0.01,-0.2,0.228,6996.25,Winter
11014,2019-03-18T11:00,-2.3,40,-8.5,976.4,0.0,679.0,510.0,169.0,857.1,18.4,293,0.17,-0.6,0.262,7016.458333333333,Winter
51634,2019-12-25T13:00,2.2,38,-2.7,1002.7,0.0,263.0,87.0,176.0,255.6,4.7,122,0.1,1.5,0.248,7298.541666666667,Winter
8538,2019-03-01T07:00,-16.0,74,-19.8,1008.6,0.0,7.0,1.0,6.0,0.0,4.1,135,0.01,-0.9,0.242,6999.291666666667,Winter
9246,2019-03-06T05:00,-14.3,83,-19.3,965.2,0.0,0.0,0.0,0.0,0.0,10.1,272,0.01,-0.6,0.221,7004.208333333333,Winter
385,2019-01-03T16:00,-3.5,87,-9.4,981.8,0.0,41.0,3.0,38.0,45.7,8.2,241,0.01,1.1,0.266,6942.666666666667,Winter
9174,2019-03-05T17:00,-7.9,61,-14.1,981.6,0.0,96.0,15.0,81.0,161.3,7.1,300,0.02,0.1,0.22,7003.708333333333,Winter
6877,2019-02-17T18:00,-10.8,77,-13.1,970.3,0.0,3.0,1.0,2.0,14.1,5.8,338,0.01,-0.3,0.241,6987.75,Winter
476,2019-01-04T07:00,-0.4,78,-3.5,991.7,0.0,0.0,0.0,0.0,0.0,13.6,169,0.01,1.1,0.253,6943.291666666667,Winter
2677,2019-01-19T14:00,-18.2,55,-26.2,996.4,0.0,198.0,16.0,182.0,33.9,6.4,38,0.02,0.7,0.224,6958.583333333333,Winter
8970,2019-03-04T07:00,-4.9,94,-9.0,981.5,0.0,10.0,1.0,9.0,0.0,9.3,347,0.01,-0.5,0.223,7002.291666666667,Winter
2545,2019-01-18T16:00,-1.8,84,-6.4,968.1,0.07,37.0,1.0,36.0,18.5,11.8,211,0.03,-0.4,0.226,6957.666666666667,Winter
11199,2019-03-19T18:00,0.5,53,-0.6,1005.2,0.0,59.0,37.0,22.0,317.6,5.4,274,0.03,-1.7,0.29,7017.75,Winter
10671,2019-03-16T02:00,2.7,83,2.4,987.4,0.0,0.0,0.0,0.0,0.0,9.0,203,0.01,-0.6,0.292,7014.083333333333,Winter
4159,2019-01-29T21:00,-4.8,80,-12.2,991.4,0.35,0.0,0.0,0.0,0.0,16.4,151,0.0,0.0,0.251,6968.875,Winter
4162,2019-01-29T21:00,-4.1,85,-11.3,976.2,0.77,0.0,0.0,0.0,0.0,13.0,134,0.0,-1.1,0.331,6968.875,Winter
10843,2019-03-17T07:00,-10.0,86,-14.7,988.4,0.0,51.0,27.0,24.0,0.0,13.3,268,0.01,0.3,0.269,7015.291666666667,Winter
7482,2019-02-21T23:00,-0.4,84,-2.2,969.9,0.07,0.0,0.0,0.0,0.0,16.1,297,0.03,-0.4,0.233,6991.958333333333,Winter
4657,2019-02-02T08:00,-19.7,75,-22.7,1001.3,0.0,43.0,19.0,24.0,0.0,5.1,225,0.0,-2.7,0.268,6972.333333333333,Winter
11211,2019-03-19T20:00,-6.3,68,-6.9,1000.3,0.0,0.0,0.0,0.0,0.0,4.8,103,0.01,-0.6,0.253,7017.833333333333,Winter
4685,2019-02-02T12:00,-4.9,39,-9.8,996.9,0.0,523.0,418.0,105.0,811.2,12.3,218,0.13,-2.6,0.267,6972.5,Winter
2883,2019-01-21T00:00,-20.5,80,-25.3,956.4,0.0,0.0,0.0,0.0,0.0,18.3,315,0.01,-0.4,0.223,6960.0,Winter
10602,2019-03-15T15:00,14.4,80,14.5,983.0,0.0,193.0,64.0,129.0,86.6,13.7,185,0.11,-1.4,0.381,7013.625,Winter
1857,2019-01-13T21:00,-14.4,79,-13.5,1005.3,0.0,0.0,0.0,0.0,0.0,8.3,18,0.01,-7.7,0.259,6952.875,Winter
7386,2019-02-21T07:00,-2.2,91,-7.5,977.2,0.07,1.0,0.0,1.0,0.0,10.7,168,0.01,-1.1,0.317,6991.291666666667,Winter
10337,2019-03-13T18:00,-1.0,78,-3.3,993.3,0.14,14.0,1.0,13.0,8.2,8.4,227,0.02,0.1,0.215,7011.75,Winter
10146,2019-03-12T11:00,-4.5,69,-9.5,993.7,0.0,275.0,46.0,229.0,107.2,16.1,312,0.08,-0.5,0.217,7010.458333333333,Winter
10951,2019-03-18T01:00,-10.8,76,-16.4,972.4,0.0,0.0,0.0,0.0,0.0,8.0,243,0.0,-0.5,0.265,7016.041666666667,Winter
342,2019-01-03T09:00,-2.3,86,-5.1,993.9,0.0,56.0,9.0,47.0,27.2,1.8,169,0.02,0.7,0.257,6942.375,Winter
3667,2019-01-26T11:00,-6.3,53,-8.7,999.7,0.0,408.0,288.0,120.0,682.4,10.0,240,0.11,-2.4,0.311,6965.458333333333,Winter
5632,2019-02-09T02:00,-6.1,47,-11.0,999.1,0.0,0.0,0.0,0.0,0.0,28.6,293,0.06,-0.9,0.3,6979.083333333333,Winter
675,2019-01-05T16:00,1.7,87,-1.4,975.1,0.0,72.0,32.0,40.0,288.5,8.4,335,0.02,0.2,0.254,6944.666666666667,Winter
1644,2019-01-12T10:00,-11.9,50,-11.6,1009.0,0.0,288.0,230.0,58.0,703.2,11.2,312,0.07,-4.8,0.26,6951.416666666667,Winter
200,2019-01-02T09:00,-14.2,76,-14.9,1000.5,0.0,113.0,77.0,36.0,292.7,3.8,41,0.02,0.0,0.278,6941.375,Winter
4541,2019-02-01T12:00,-12.7,56,-16.9,992.2,0.0,510.0,390.0,120.0,824.0,12.4,244,0.08,-1.2,0.321,6971.5,Winter
91,2019-01-01T15:00,-0.7,69,-5.3,996.0,0.0,79.0,5.0,74.0,62.7,19.6,317,0.05,2.0,0.272,6940.625,Winter
51706,2019-12-26T01:00,-2.0,73,-4.2,999.7,0.0,0.0,0.0,0.0,0.0,2.9,7,0.0,-0.9,0.251,7299.041666666667,Winter
10094,2019-03-12T02:00,-4.9,88,-9.3,985.0,0.07,0.0,0.0,0.0,0.0,15.8,291,0.01,0.1,0.216,7010.083333333333,Winter
6474,2019-02-14T23:00,-7.7,76,-12.8,996.5,0.0,0.0,0.0,0.0,0.0,11.2,140,0.01,-0.6,0.248,6984.958333333333,Winter
696,2019-01-05T20:00,-0.8,96,-2.6,971.1,0.0,0.0,0.0,0.0,0.0,6.9,351,0.0,-0.5,0.347,6944.833333333333,Winter
10097,2019-03-12T02:00,-2.0,85,-4.5,982.9,0.07,0.0,0.0,0.0,0.0,9.4,293,0.01,-0.9,0.303,7010.083333333333,Winter
1010,2019-01-08T00:00,-9.0,50,-14.4,990.0,0.14,0.0,0.0,0.0,0.0,18.4,145,0.02,1.0,0.244,6947.0,Winter
9438,2019-03-07T13:00,-5.5,44,-9.5,999.0,0.0,668.0,408.0,260.0,733.8,17.7,272,0.16,-1.9,0.251,7005.541666666667,Winter
1832,2019-01-13T17:00,-13.6,74,-18.1,1013.8,0.0,14.0,7.0,7.0,135.1,6.9,6,0.0,0.5,0.241,6952.708333333333,Winter
10957,2019-03-18T02:00,-6.0,64,-7.8,999.2,0.0,0.0,0.0,0.0,0.0,5.6,255,0.01,-1.6,0.288,7016.083333333333,Winter
5074,2019-02-05T05:00,2.9,94,-0.6,989.9,0.0,0.0,0.0,0.0,0.0,10.7,194,0.0,-1.8,0.325,6975.208333333333,Winter
6751,2019-02-16T21:00,-8.5,81,-11.4,982.4,0.0,0.0,0.0,0.0,0.0,7.8,338,0.01,-0.9,0.338,6986.875,Winter
11284,2019-03-20T08:00,-4.2,66,-6.2,1009.4,0.0,245.0,183.0,62.0,556.9,9.7,176,0.07,-1.0,0.253,7018.333333333333,Spring
17940,2019-05-05T14:00,19.1,34,18.1,982.4,0.0,711.0,375.0,336.0,559.0,3.4,108,0.44,14.1,0.276,7064.583333333333,Spring
20212,2019-05-21T08:00,7.7,76,3.7,983.4,0.0,193.0,75.0,118.0,125.5,21.3,294,0.11,9.4,0.291,7080.333333333333,Spring
21891,2019-06-02T00:00,14.8,96,16.3,989.0,0.0,0.0,0.0,0.0,0.0,10.6,170,0.0,13.0,0.228,7092.0,Spring
19655,2019-05-17T11:00,12.0,86,9.0,978.5,0.0,308.0,146.0,162.0,98.4,14.1,183,0.15,9.4,0.29,7076.458333333333,Spring
11453,2019-03-21T12:00,8.7,57,4.1,984.5,0.0,523.0,336.0,187.0,539.4,17.6,195,0.25,-0.9,0.37,7019.5,Spring
16589,2019-04-26T04:00,8.5,90,7.7,989.4,0.0,0.0,0.0,0.0,0.0,7.4,133,0.0,8.3,0.261,7055.166666666667,Spring
21039,2019-05-27T02:00,13.4,81,13.1,968.5,0.0,0.0,0.0,0.0,0.0,11.7,349,0.02,13.2,0.277,7086.083333333333,Spring
11522,2019-03-22T00:00,1.4,92,-0.9,963.9,0.0,0.0,0.0,0.0,0.0,10.5,139,0.0,-0.5,0.269,7020.0,Spring
12668,2019-03-29T23:00,-0.6,98,-4.4,991.0,0.0,0.0,0.0,0.0,0.0,4.6,141,0.0,0.2,0.287,7027.958333333333,Spring
21530,2019-05-30T12:00,21.2,54,18.1,986.5,0.0,517.0,203.0,314.0,218.6,10.1,197,0.32,17.2,0.229,7089.5,Spring
21001,2019-05-26T20:00,20.1,74,23.8,988.7,0.0,1.0,0.0,1.0,1.1,11.2,291,0.08,18.0,0.222,7085.833333333333,Spring
21246,2019-05-28T13:00,12.0,100,10.2,989.2,0.0,137.0,22.0,115.0,17.8,13.8,97,0.08,12.6,0.266,7087.541666666667,Spring
17954,2019-05-05T16:00,15.5,73,14.8,979.0,0.0,245.0,86.0,159.0,96.9,8.9,137,0.16,12.7,0.345,7064.666666666667,Spring
24348,2019-06-19T02:00,16.5,94,15.1,967.3,0.0,0.0,0.0,0.0,0.0,6.2,187,0.0,14.7,0.22,7109.083333333333,Spring
23540,2019-06-13T11:00,14.9,68,12.6,981.3,0.0,357.0,24.0,333.0,19.1,13.2,135,0.22,14.6,0.31,7103.458333333333,Spring
16366,2019-04-24T15:00,6.7,89,4.8,991.5,0.0,102.0,2.0,100.0,11.8,9.0,299,0.06,6.4,0.267,7053.625,Spring
15802,2019-04-20T17:00,10.3,100,10.9,979.8,0.0,108.0,2.0,106.0,4.1,4.0,117,0.06,2.5,0.352,7049.708333333333,Spring
13470,2019-04-04T13:00,3.7,29,-1.4,993.7,0.0,777.0,536.0,241.0,757.1,24.3,297,0.29,0.6,0.343,7033.541666666667,Spring
23047,2019-06-10T01:00,15.3,82,13.9,977.7,0.0,0.0,0.0,0.0,0.0,4.3,204,0.0,12.8,0.217,7100.041666666667,Spring
14364,2019-04-10T18:00,0.6,65,-2.8,988.5,0.0,125.0,81.0,44.0,566.5,9.0,323,0.04,-0.2,0.288,7039.75,Spring
13688,2019-04-06T01:00,1.4,98,-2.7,988.4,0.0,0.0,0.0,0.0,0.0,13.7,198,0.0,0.5,0.339,7035.041666666667,Spring
19312,2019-05-15T02:00,4.6,98,4.1,977.5,0.0,0.0,0.0,0.0,0.0,8.9,317,0.0,5.2,0.369,7074.083333333333,Spring
12805,2019-03-30T22:00,7.7,84,3.4,963.5,0.0,0.0,0.0,0.0,0.0,17.9,158,0.01,-0.4,0.343,7028.916666666667,Spring
12077,2019-03-25T20:00,-7.7,69,-8.8,990.9,0.0,0.0,0.0,0.0,0.0,1.5,225,0.0,-0.4,0.236,7023.833333333333,Spring
