,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
41512,2016-10-15T06:00,4.6,81,-0.6,1012.4,0.0,0.0,0.0,0.0,0.0,8.0,144,0.0,9.0,0.202,6132.25,Fall
45144,2016-11-09T12:00,5.3,90,3.2,995.3,0.0,66.0,6.0,60.0,12.5,14.9,340,0.05,9.0,0.247,6157.5,Fall
49891,2016-12-12T11:00,-0.7,86,-6.1,979.1,0.07,117.0,14.0,103.0,23.4,12.8,164,0.04,-0.3,0.238,6190.458333333333,Fall
46822,2016-11-21T03:00,-2.2,80,-6.9,974.3,0.21,0.0,0.0,0.0,0.0,19.8,269,0.01,4.9,0.258,6169.125,Fall
46379,2016-11-18T01:00,4.7,90,0.9,996.0,0.0,0.0,0.0,0.0,0.0,12.2,346,0.0,5.4,0.253,6166.041666666667,Fall
47340,2016-11-24T18:00,0.5,91,-2.6,990.5,0.14,0.0,0.0,0.0,0.0,7.7,139,0.0,3.7,0.309,6172.75,Fall
38179,2016-09-22T03:00,14.9,81,13.9,989.5,0.0,0.0,0.0,0.0,0.0,2.1,149,0.0,14.5,0.229,6109.125,Fall
40108,2016-10-05T12:00,18.7,54,18.5,1005.4,0.0,693.0,601.0,92.0,886.5,6.3,59,0.41,16.5,0.201,6122.5,Fall
46910,2016-11-21T18:00,-1.7,74,-5.7,982.8,0.14,0.0,0.0,0.0,0.0,15.1,269,0.01,4.4,0.252,6169.75,Fall
50006,2016-12-13T06:00,-2.7,80,-5.1,984.4,0.0,0.0,0.0,0.0,0.0,8.6,292,0.01,-1.3,0.317,6191.25,Fall
43099,2016-10-26T07:00,1.4,80,-3.0,1011.6,0.0,9.0,2.0,7.0,0.0,13.1,323,0.02,7.4,0.248,6143.291666666667,Fall
45243,2016-11-10T04:00,-0.7,83,-4.2,988.2,0.0,0.0,0.0,0.0,0.0,7.6,329,0.0,1.0,0.26,6158.166666666667,Fall
45513,2016-11-12T01:00,-0.9,57,-5.7,974.0,0.0,0.0,0.0,0.0,0.0,17.9,330,0.04,0.9,0.258,6160.041666666667,Fall
40518,2016-10-08T09:00,16.9,55,14.7,974.8,0.0,320.0,167.0,153.0,327.9,10.1,180,0.19,15.0,0.175,6125.375,Fall
50286,2016-12-15T05:00,-9.1,80,-13.4,975.1,0.07,0.0,0.0,0.0,0.0,12.5,252,0.01,0.1,0.232,6193.208333333333,Fall
46676,2016-11-20T03:00,5.2,99,2.8,971.5,0.0,0.0,0.0,0.0,0.0,9.4,342,0.0,5.3,0.246,6168.125,Fall
41704,2016-10-16T14:00,18.3,66,16.6,995.1,0.0,215.0,44.0,171.0,103.7,13.7,182,0.16,16.6,0.195,6133.583333333333,Fall
42446,2016-10-21T18:00,13.7,100,7.7,975.3,0.0,0.0,0.0,0.0,0.0,10.9,343,0.0,12.9,0.37,6138.75,Fall
49178,2016-12-07T12:00,1.5,87,-2.4,966.8,0.07,84.0,7.0,77.0,12.8,12.0,187,0.04,-0.4,0.257,6185.5,Fall
46803,2016-11-21T00:00,-0.8,83,-6.6,973.6,0.35,0.0,0.0,0.0,0.0,19.8,271,0.0,5.5,0.26,6169.0,Fall
41209,2016-10-13T04:00,8.5,95,5.7,972.8,0.0,0.0,0.0,0.0,0.0,12.5,168,0.0,9.3,0.178,6130.166666666667,Fall
42151,2016-10-19T17:00,15.2,68,12.8,1001.6,0.0,50.0,31.0,19.0,368.3,7.2,3,0.02,17.0,0.232,6136.708333333333,Fall
49252,2016-12-08T00:00,0.3,81,-1.0,992.1,0.0,0.0,0.0,0.0,0.0,4.4,215,0.0,0.6,0.258,6186.0,Fall
47910,2016-11-28T17:00,0.9,71,-2.3,986.8,0.0,2.0,0.0,2.0,18.6,4.7,113,0.01,0.5,0.331,6176.708333333333,Fall
39701,2016-10-02T16:00,12.8,89,14.0,995.7,0.0,43.0,0.0,43.0,4.0,3.3,139,0.04,11.9,0.201,6119.666666666667,Fall
42116,2016-10-19T11:00,15.6,67,15.7,971.1,0.0,353.0,175.0,178.0,228.1,13.7,305,0.21,15.0,0.245,6136.458333333333,Fall
50259,2016-12-15T00:00,-5.6,65,-11.9,972.1,0.0,0.0,0.0,0.0,0.0,17.1,210,0.02,-0.9,0.313,6193.0,Fall
46248,2016-11-17T04:00,5.0,93,3.1,980.1,0.0,0.0,0.0,0.0,0.0,7.0,305,0.0,4.3,0.329,6165.166666666667,Fall
45294,2016-11-10T13:00,9.7,42,7.5,989.3,0.0,451.0,342.0,109.0,689.3,8.9,243,0.23,8.0,0.231,6158.541666666667,Fall
42568,2016-10-22T14:00,6.3,100,6.2,946.7,0.0,21.0,0.0,21.0,0.3,14.0,316,0.03,7.2,0.333,6139.583333333333,Fall
47598,2016-11-26T13:00,5.7,82,4.6,995.0,0.0,160.0,17.0,143.0,25.4,5.4,323,0.08,4.0,0.271,6174.541666666667,Fall
42423,2016-10-21T14:00,16.7,90,16.1,976.7,0.0,101.0,5.0,96.0,24.3,4.6,321,0.06,14.2,0.298,6138.583333333333,Fall
47419,2016-11-25T07:00,2.0,93,-0.9,1005.7,0.0,0.0,0.0,0.0,0.0,9.2,154,0.0,5.0,0.257,6173.291666666667,Fall
39978,2016-10-04T15:00,15.6,81,17.3,997.9,0.0,229.0,108.0,121.0,230.7,1.3,214,0.14,14.8,0.238,6121.625,Fall
41020,2016-10-11T20:00,11.6,53,8.1,995.1,0.0,0.0,0.0,0.0,0.0,7.0,168,0.03,11.5,0.213,6128.833333333333,Fall
41352,2016-10-14T04:00,4.8,75,-0.4,992.6,0.0,0.0,0.0,0.0,0.0,10.7,348,0.0,7.7,0.235,6131.166666666667,Fall
43019,2016-10-25T17:00,2.7,79,-2.2,975.7,0.0,20.0,5.0,15.0,47.6,14.2,297,0.02,3.6,0.28,6142.708333333333,Fall
47554,2016-11-26T05:00,1.3,99,-1.4,989.3,0.0,0.0,0.0,0.0,0.0,6.2,173,0.0,3.5,0.273,6174.208333333333,Fall
48247,2016-12-01T01:00,2.3,98,-1.1,972.4,0.0,0.0,0.0,0.0,0.0,25.5,136,0.0,2.6,0.33,6179.041666666667,Fall
46454,2016-11-18T14:00,11.5,65,10.7,1001.6,0.0,308.0,212.0,96.0,626.9,2.2,90,0.14,10.9,0.245,6166.583333333333,Fall
39321,2016-09-30T01:00,9.0,74,5.2,1003.3,0.0,0.0,0.0,0.0,0.0,11.5,104,0.02,10.1,0.23,6117.041666666667,Fall
45690,2016-11-13T07:00,2.5,84,1.0,988.1,0.0,1.0,0.0,1.0,0.0,5.7,215,0.0,1.7,0.251,6161.291666666667,Fall
45874,2016-11-14T13:00,11.6,52,11.5,996.0,0.0,428.0,356.0,72.0,828.0,5.2,205,0.22,10.9,0.23,6162.541666666667,Fall
38527,2016-09-24T13:00,15.7,37,13.6,988.7,0.0,650.0,469.0,181.0,728.1,12.3,339,0.38,16.3,0.228,6111.541666666667,Fall
50974,2016-12-19T23:00,-16.5,69,-21.5,1005.2,0.0,0.0,0.0,0.0,0.0,14.5,174,0.01,0.4,0.269,6197.958333333333,Fall
47470,2016-11-25T15:00,2.5,94,-0.9,993.0,0.0,51.0,20.0,31.0,56.7,10.1,163,0.02,3.5,0.259,6173.625,Fall
41883,2016-10-17T20:00,10.7,84,11.1,985.3,0.0,0.0,0.0,0.0,0.0,5.6,75,0.0,11.3,0.231,6134.833333333333,Fall
49908,2016-12-12T14:00,1.6,80,-4.7,977.0,0.0,171.0,41.0,130.0,100.5,11.4,204,0.05,-0.2,0.238,6190.583333333333,Fall
48914,2016-12-05T16:00,-0.5,91,-4.3,984.3,0.0,27.0,10.0,17.0,46.4,7.7,191,0.01,-1.3,0.264,6183.666666666667,Fall
47967,2016-11-29T02:00,-5.4,95,-9.0,989.7,0.0,0.0,0.0,0.0,0.0,10.0,111,0.0,2.4,0.256,6177.083333333333,Fall
1851,2016-01-13T20:00,-13.4,78,-18.7,980.9,0.0,0.0,0.0,0.0,0.0,14.4,267,0.01,-0.6,0.266,5856.833333333333,Winter
9298,2016-03-05T13:00,2.0,16,-2.4,998.3,0.0,573.0,269.0,304.0,539.4,5.8,360,0.21,-1.5,0.265,5908.541666666667,Winter
7537,2016-02-22T08:00,-1.0,49,-2.7,996.5,0.0,114.0,78.0,36.0,303.2,6.9,309,0.04,-0.9,0.273,5896.333333333333,Winter
52316,2016-12-29T07:00,-6.0,79,-9.6,967.9,0.0,0.0,0.0,0.0,0.0,14.9,148,0.01,0.2,0.273,6207.291666666667,Winter
8097,2016-02-26T05:00,-7.5,70,-15.8,969.4,0.07,0.0,0.0,0.0,0.0,22.2,283,0.02,-0.5,0.306,5900.208333333333,Winter
7597,2016-02-22T18:00,-9.8,47,-12.8,998.5,0.0,10.0,5.0,5.0,105.7,6.1,3,0.02,-1.4,0.279,5896.75,Winter
7325,2016-02-20T20:00,4.6,79,4.6,973.4,0.0,0.0,0.0,0.0,0.0,6.0,197,0.01,-0.5,0.375,5894.833333333333,Winter
3214,2016-01-23T07:00,-16.0,90,-18.0,1003.3,0.0,0.0,0.0,0.0,0.0,9.6,13,0.0,0.1,0.242,5866.291666666667,Winter
3311,2016-01-23T23:00,-14.7,83,-18.7,979.7,0.0,0.0,0.0,0.0,0.0,10.9,9,0.0,-6.4,0.326,5866.958333333333,Winter
8285,2016-02-27T12:00,-0.3,36,-6.2,980.8,0.0,643.0,512.0,131.0,879.6,14.8,214,0.17,-2.1,0.355,5901.5,Winter
3009,2016-01-21T21:00,-13.0,84,-15.2,995.3,0.0,0.0,0.0,0.0,0.0,12.8,310,0.01,-0.9,0.24,5864.875,Winter
8733,2016-03-01T15:00,-2.8,30,-6.4,972.3,0.0,323.0,93.0,230.0,179.3,2.9,277,0.11,-2.1,0.284,5904.625,Winter
1668,2016-01-12T14:00,-2.8,51,-9.3,972.8,0.21,147.0,6.0,141.0,27.0,14.8,157,0.06,-2.2,0.351,5855.583333333333,Winter
4408,2016-01-31T14:00,6.0,68,3.3,963.1,0.0,240.0,38.0,202.0,222.1,10.6,208,0.13,-0.9,0.263,5874.583333333333,Winter
3201,2016-01-23T05:00,-16.2,83,-17.0,986.7,0.0,0.0,0.0,0.0,0.0,7.4,39,0.0,-6.5,0.327,5866.208333333333,Winter
526,2016-01-04T15:00,-10.3,53,-13.4,996.1,0.0,255.0,196.0,59.0,771.8,18.4,349,0.07,-1.9,0.256,5847.625,Winter
6570,2016-02-15T15:00,-7.9,56,-12.5,1007.7,0.07,247.0,62.0,185.0,131.9,10.4,160,0.06,-9.2,0.253,5889.625,Winter
4600,2016-02-01T22:00,-2.4,79,-5.8,985.3,0.0,0.0,0.0,0.0,0.0,7.6,262,0.01,-0.2,0.286,5875.916666666667,Winter
2698,2016-01-19T17:00,-15.2,80,-19.5,981.1,0.0,12.0,4.0,8.0,43.3,20.2,265,0.01,-0.6,0.244,5862.708333333333,Winter
51989,2016-12-27T00:00,4.0,97,-1.8,964.4,0.0,0.0,0.0,0.0,0.0,21.7,187,0.0,0.2,0.341,6205.0,Winter
52138,2016-12-28T01:00,-0.9,84,-2.6,964.5,0.0,0.0,0.0,0.0,0.0,11.3,277,0.01,0.5,0.29,6206.041666666667,Winter
11334,2016-03-19T17:00,-2.9,39,-9.1,990.5,0.0,242.0,186.0,56.0,792.2,14.0,299,0.08,-0.8,0.27,5922.708333333333,Winter
3294,2016-01-23T21:00,-12.4,82,-16.9,997.5,0.0,0.0,0.0,0.0,0.0,7.2,333,0.0,0.3,0.241,5866.875,Winter
51850,2016-12-26T01:00,-7.3,47,-8.2,1017.7,0.0,0.0,0.0,0.0,0.0,5.4,4,0.01,-0.3,0.26,6204.041666666667,Winter
4265,2016-01-30T14:00,-1.5,64,-8.0,982.5,0.0,201.0,61.0,140.0,97.8,14.8,162,0.06,-0.8,0.237,5873.583333333333,Winter
4766,2016-02-03T02:00,-4.7,67,-8.4,996.0,0.07,0.0,0.0,0.0,0.0,9.5,115,0.01,-0.3,0.265,5877.083333333333,Winter
3370,2016-01-24T09:00,-17.6,76,-20.8,988.0,0.0,145.0,103.0,42.0,423.5,5.5,32,0.01,-1.1,0.235,5867.375,Winter
51440,2016-12-23T05:00,-2.5,92,-5.3,991.3,0.0,0.0,0.0,0.0,0.0,11.8,239,0.0,0.9,0.253,6201.208333333333,Winter
8422,2016-02-28T11:00,8.4,50,5.4,988.9,0.0,465.0,304.0,161.0,473.2,12.0,221,0.23,-0.3,0.276,5902.458333333333,Winter
9944,2016-03-10T01:00,9.2,96,10.2,995.2,0.0,0.0,0.0,0.0,0.0,7.1,204,0.0,3.6,0.293,5913.041666666667,Winter
404,2016-01-03T19:00,-2.1,93,-6.3,981.4,0.14,0.0,0.0,0.0,0.0,13.3,311,0.0,-0.4,0.246,5846.791666666667,Winter
6780,2016-02-17T02:00,-2.5,80,-3.9,976.1,0.0,0.0,0.0,0.0,0.0,7.9,270,0.01,-1.0,0.376,5891.083333333333,Winter
9269,2016-03-05T08:00,-8.4,45,-14.1,990.2,0.0,170.0,124.0,46.0,440.3,6.5,360,0.03,-3.7,0.346,5908.333333333333,Winter
52211,2016-12-28T13:00,-2.8,62,-6.1,999.9,0.0,140.0,29.0,111.0,68.2,12.0,309,0.06,2.2,0.265,6206.541666666667,Winter
7533,2016-02-22T07:00,-2.2,61,-4.3,995.5,0.0,4.0,2.0,2.0,0.0,6.6,315,0.02,-0.9,0.274,5896.291666666667,Winter
1919,2016-01-14T07:00,-11.4,76,-15.6,976.8,0.0,0.0,0.0,0.0,0.0,7.3,191,0.0,-5.5,0.342,5857.291666666667,Winter
10725,2016-03-15T11:00,4.1,100,4.4,989.4,0.0,91.0,0.0,91.0,0.0,14.3,45,0.05,2.6,0.281,5918.458333333333,Winter
11234,2016-03-19T00:00,-3.3,47,-8.6,969.1,0.0,0.0,0.0,0.0,0.0,16.0,329,0.05,0.0,0.265,5922.0,Winter
8603,2016-02-29T17:00,2.8,78,-0.1,975.0,0.0,105.0,44.0,61.0,268.4,9.2,239,0.04,-1.2,0.32,5903.708333333333,Winter
5829,2016-02-10T11:00,-2.0,71,-6.7,970.1,0.0,299.0,79.0,220.0,170.4,5.7,252,0.08,-0.5,0.251,5884.458333333333,Winter
11022,2016-03-17T13:00,12.2,42,6.2,972.7,0.0,495.0,240.0,255.0,515.1,21.3,244,0.27,9.1,0.348,5920.541666666667,Winter
7020,2016-02-18T18:00,-9.8,59,-13.1,1017.5,0.0,6.0,3.0,3.0,68.1,7.2,357,0.01,-1.8,0.271,5892.75,Winter
5232,2016-02-06T08:00,-2.0,63,-6.7,1006.6,0.0,25.0,5.0,20.0,0.0,11.5,178,0.02,0.6,0.255,5880.333333333333,Winter
1337,2016-01-10T06:00,2.7,88,-0.5,996.1,0.0,0.0,0.0,0.0,0.0,18.4,145,0.01,2.6,0.262,5853.25,Winter
7106,2016-02-19T08:00,-12.1,54,-16.2,986.2,0.0,98.0,67.0,31.0,306.1,1.3,236,0.01,-6.4,0.287,5893.333333333333,Winter
2217,2016-01-16T09:00,-2.6,88,-6.7,967.7,0.14,36.0,0.0,36.0,0.0,6.9,118,0.02,-0.6,0.255,5859.375,Winter
2123,2016-01-15T17:00,-2.0,78,-5.4,991.1,0.0,7.0,0.0,7.0,7.3,6.1,90,0.02,1.0,0.25,5858.708333333333,Winter
2022,2016-01-15T01:00,-5.6,69,-7.0,991.2,0.0,0.0,0.0,0.0,0.0,5.1,176,0.01,-3.6,0.265,5858.041666666667,Winter
2254,2016-01-16T15:00,2.3,90,-1.5,965.3,0.0,98.0,30.0,68.0,73.2,8.7,204,0.04,-1.5,0.342,5859.625,Winter
11226,2016-03-18T23:00,-4.9,46,-10.0,986.1,0.0,0.0,0.0,0.0,0.0,14.0,337,0.04,-0.3,0.278,5921.958333333333,Winter
13235,2016-04-01T21:00,6.2,90,2.4,972.1,0.0,0.0,0.0,0.0,0.0,15.0,280,0.01,6.6,0.321,5935.875,Spring
24502,2016-06-19T03:00,16.3,63,14.5,1006.1,0.0,0.0,0.0,0.0,0.0,9.1,171,0.03,16.4,0.167,6014.125,Spring
14218,2016-04-08T17:00,2.7,54,-4.2,984.9,0.0,141.0,38.0,103.0,108.7,13.6,258,0.06,3.0,0.27,5942.708333333333,Spring
17481,2016-05-01T09:00,10.9,62,9.2,976.9,0.0,311.0,28.0,283.0,43.7,7.2,183,0.18,7.5,0.252,5965.375,Spring
16397,2016-04-23T20:00,4.4,52,2.8,989.7,0.0,0.0,0.0,0.0,0.0,7.9,357,0.03,5.6,0.249,5957.833333333333,Spring
23732,2016-06-13T19:00,13.7,77,13.3,976.5,0.0,67.0,31.0,36.0,156.0,12.1,300,0.07,13.3,0.318,6008.791666666667,Spring
16217,2016-04-22T14:00,20.4,59,20.5,983.1,0.0,476.0,288.0,188.0,435.1,9.0,247,0.32,14.9,0.264,5956.583333333333,Spring
17860,2016-05-04T00:00,8.1,97,8.2,988.8,0.0,0.0,0.0,0.0,0.0,5.6,117,0.0,7.5,0.228,5968.0,Spring
22310,2016-06-03T22:00,18.6,67,19.3,998.7,0.0,0.0,0.0,0.0,0.0,0.4,180,0.0,17.5,0.153,5998.916666666667,Spring
14928,2016-04-13T16:00,5.5,50,2.8,1011.8,0.0,526.0,440.0,86.0,861.6,9.7,360,0.22,4.9,0.256,5947.666666666667,Spring
15087,2016-04-14T18:00,5.6,64,3.2,1012.2,0.0,153.0,108.0,45.0,676.4,9.6,347,0.08,4.8,0.248,5948.75,Spring
12575,2016-03-28T07:00,2.2,86,0.6,980.1,0.0,21.0,1.0,20.0,3.2,16.2,143,0.04,0.6,0.278,5931.291666666667,Spring
15380,2016-04-16T19:00,11.0,55,9.3,1007.6,0.0,11.0,4.0,7.0,113.1,8.7,95,0.07,9.1,0.233,5950.791666666667,Spring
20453,2016-05-22T00:00,12.7,86,12.8,966.7,0.0,0.0,0.0,0.0,0.0,3.6,217,0.0,12.1,0.21,5986.0,Spring
13917,2016-04-06T15:00,3.4,34,-4.2,987.5,0.07,236.0,6.0,230.0,5.3,13.7,198,0.13,-0.6,0.254,5940.625,Spring
21048,2016-05-26T04:00,11.3,86,8.3,990.4,0.0,0.0,0.0,0.0,0.0,6.0,25,0.0,12.4,0.185,5990.166666666667,Spring
11984,2016-03-24T05:00,-3.2,49,-8.6,995.2,0.0,0.0,0.0,0.0,0.0,10.2,42,0.03,-0.7,0.245,5927.208333333333,Spring
19791,2016-05-17T10:00,12.3,46,10.6,974.7,0.0,821.0,671.0,150.0,863.8,16.2,291,0.42,8.9,0.257,5981.416666666667,Spring
16314,2016-04-23T07:00,3.5,80,0.2,988.9,0.0,112.0,30.0,82.0,67.7,14.9,340,0.06,5.1,0.265,5957.291666666667,Spring
19565,2016-05-15T20:00,4.0,95,0.3,960.9,0.0,0.0,0.0,0.0,0.8,16.6,271,0.0,5.6,0.285,5979.833333333333,Spring
22683,2016-06-06T12:00,21.2,58,21.4,970.9,0.0,658.0,499.0,159.0,517.7,17.6,242,0.43,19.1,0.332,6001.5,Spring
12271,2016-03-26T05:00,-5.3,68,-6.6,998.7,0.0,0.0,0.0,0.0,0.0,9.2,349,0.01,-0.8,0.285,5929.208333333333,Spring
12238,2016-03-25T23:00,-1.7,81,-3.5,973.8,0.0,0.0,0.0,0.0,0.0,15.4,327,0.01,-0.2,0.287,5928.958333333333,Spring
23216,2016-06-10T05:00,8.4,76,7.7,981.4,0.0,16.0,3.0,13.0,0.0,9.6,347,0.04,10.0,0.292,6005.208333333333,Spring
14484,2016-04-10T14:00,1.8,28,-4.7,993.7,0.0,769.0,560.0,209.0,880.7,15.3,279,0.23,-0.9,0.269,5944.583333333333,Spring
