,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
24693,2013-06-21T11:00,21.2,59,24.2,995.2,0.0,857.0,726.0,131.0,746.2,11.7,281,0.56,18.4,0.229,4920.458333333333,Summer
31091,2013-08-04T21:00,14.0,89,14.3,968.8,0.0,0.0,0.0,0.0,0.0,10.9,304,0.01,14.8,0.276,4964.875,Summer
26913,2013-07-06T21:00,22.9,79,27.4,999.7,0.0,0.0,0.0,0.0,0.0,6.6,229,0.02,21.1,0.244,4935.875,Summer
37461,2013-09-18T03:00,6.0,99,2.5,1003.5,0.0,0.0,0.0,0.0,0.0,5.4,270,0.0,6.8,0.179,5009.125,Summer
49324,2013-12-09T12:00,-0.5,96,-3.0,995.5,0.21,22.0,0.0,22.0,0.0,8.9,122,0.02,-1.2,0.248,5091.5,Fall
42089,2013-10-20T06:00,8.6,75,6.1,989.0,0.0,0.0,0.0,0.0,0.0,11.1,241,0.03,12.6,0.244,5041.25,Fall
38905,2013-09-28T04:00,10.8,99,7.0,1009.0,0.0,0.0,0.0,0.0,0.0,1.0,135,0.0,13.4,0.215,5019.166666666667,Fall
49999,2013-12-14T05:00,-23.1,68,-24.1,1005.4,0.0,0.0,0.0,0.0,0.0,6.4,38,0.0,-0.9,0.244,5096.208333333333,Fall
47731,2013-11-28T11:00,-7.8,66,-14.5,987.0,0.0,185.0,65.0,120.0,208.3,24.2,275,0.05,-0.6,0.291,5080.458333333333,Fall
42282,2013-10-21T15:00,15.5,48,13.0,982.4,0.0,267.0,111.0,156.0,313.1,12.6,193,0.19,13.3,0.28,5042.625,Fall
44246,2013-11-04T06:00,-1.5,79,-8.7,1019.5,0.0,0.0,0.0,0.0,0.0,9.0,358,0.0,5.1,0.244,5056.25,Fall
46474,2013-11-19T17:00,0.3,51,-5.4,1005.4,0.0,2.0,0.0,2.0,1.7,17.0,306,0.05,5.4,0.246,5071.708333333333,Fall
39311,2013-09-30T23:00,13.1,80,9.2,983.0,0.0,0.0,0.0,0.0,0.0,0.4,270,0.0,10.5,0.244,5021.958333333333,Fall
42569,2013-10-23T14:00,8.6,53,7.6,986.6,0.0,238.0,83.0,155.0,333.7,4.5,299,0.13,12.2,0.24,5044.583333333333,Fall
43310,2013-10-28T18:00,1.8,55,-4.0,996.7,0.0,0.0,0.0,0.0,0.0,10.0,300,0.02,3.0,0.271,5049.75,Fall
40376,2013-10-08T09:00,10.1,64,7.7,991.3,0.0,394.0,318.0,76.0,717.0,11.9,331,0.17,11.3,0.327,5029.375,Fall
46205,2013-11-17T20:00,7.8,100,5.9,969.1,0.0,0.0,0.0,0.0,0.0,17.1,152,0.0,5.5,0.289,5069.833333333333,Fall
39826,2013-10-04T13:00,18.0,53,14.8,990.0,0.0,320.0,40.0,280.0,118.3,8.1,21,0.22,16.4,0.196,5025.541666666667,Fall
50179,2013-12-15T11:00,-7.7,78,-11.7,974.6,0.28,91.0,1.0,90.0,0.3,6.8,360,0.03,-0.9,0.24,5097.458333333333,Fall
38375,2013-09-24T11:00,10.0,67,8.8,969.2,0.0,501.0,191.0,310.0,248.2,17.1,305,0.25,10.0,0.251,5015.458333333333,Fall
44761,2013-11-07T20:00,4.7,69,1.2,978.7,0.0,0.0,0.0,0.0,0.0,11.7,304,0.03,6.1,0.351,5059.833333333333,Fall
49289,2013-12-09T06:00,-3.4,63,-8.8,1005.3,0.28,0.0,0.0,0.0,0.0,18.8,144,0.02,1.9,0.251,5091.25,Fall
44208,2013-11-04T00:00,-2.5,59,-9.6,1001.9,0.0,0.0,0.0,0.0,0.0,8.7,353,0.01,0.1,0.269,5056.0,Fall
42721,2013-10-24T16:00,4.9,69,1.3,980.4,0.0,104.0,48.0,56.0,261.3,13.1,278,0.06,5.3,0.252,5045.666666666667,Fall
45928,2013-11-15T22:00,1.5,73,-2.3,974.1,0.0,0.0,0.0,0.0,0.0,5.6,220,0.0,0.4,0.252,5067.916666666667,Fall
48926,2013-12-06T18:00,-0.0,78,-1.3,972.1,0.0,0.0,0.0,0.0,0.0,7.9,313,0.01,0.2,0.29,5088.75,Fall
50049,2013-12-14T13:00,-16.6,46,-22.3,1004.3,0.0,283.0,116.0,167.0,362.3,4.3,85,0.04,-1.2,0.242,5096.541666666667,Fall
44589,2013-11-06T15:00,13.3,62,12.3,1000.5,0.0,269.0,193.0,76.0,636.2,15.3,199,0.18,9.5,0.21,5058.625,Fall
41036,2013-10-12T23:00,11.7,88,9.6,1010.0,0.0,0.0,0.0,0.0,0.0,12.8,164,0.01,15.1,0.219,5033.958333333333,Fall
47174,2013-11-24T14:00,-7.0,40,-15.2,989.9,0.0,229.0,53.0,176.0,281.1,33.7,307,0.06,-2.0,0.26,5076.583333333333,Fall
39748,2013-10-04T00:00,10.4,86,7.7,988.2,0.0,0.0,0.0,0.0,0.0,8.7,218,0.0,10.1,0.199,5025.0,Fall
38193,2013-09-23T05:00,7.1,78,3.5,982.5,0.0,0.0,0.0,0.0,0.0,10.0,330,0.01,9.9,0.313,5014.208333333333,Fall
47560,2013-11-27T06:00,2.1,94,-3.0,971.6,0.07,0.0,0.0,0.0,0.0,16.9,70,0.0,-1.0,0.336,5079.25,Fall
47573,2013-11-27T08:00,7.0,100,6.2,973.7,0.0,2.0,0.0,2.0,0.0,4.6,72,0.02,0.4,0.364,5079.333333333333,Fall
49181,2013-12-08T12:00,-4.2,55,-7.5,1006.0,0.0,266.0,72.0,194.0,209.3,6.7,324,0.08,-0.5,0.267,5090.5,Fall
38220,2013-09-23T10:00,10.1,64,6.6,1000.3,0.0,339.0,177.0,162.0,296.8,14.5,318,0.17,14.6,0.241,5014.416666666667,Fall
48272,2013-12-02T05:00,-2.0,97,-1.6,998.2,0.0,0.0,0.0,0.0,0.0,3.1,144,0.0,2.8,0.246,5084.208333333333,Fall
48011,2013-11-30T09:00,-6.0,49,-11.1,1018.7,0.0,191.0,143.0,48.0,554.4,3.9,56,0.04,-2.1,0.258,5082.375,Fall
40314,2013-10-07T23:00,11.2,89,8.5,985.1,0.0,0.0,0.0,0.0,0.0,12.1,192,0.01,11.4,0.294,5028.958333333333,Fall
41043,2013-10-13T00:00,10.2,94,8.3,998.4,0.0,0.0,0.0,0.0,0.0,11.0,157,0.0,11.5,0.233,5034.0,Fall
44616,2013-11-06T20:00,11.0,71,9.8,996.4,0.0,0.0,0.0,0.0,0.0,22.0,176,0.06,10.5,0.23,5058.833333333333,Fall
40226,2013-10-07T08:00,16.2,100,17.9,993.1,0.0,54.0,2.0,52.0,3.3,13.8,152,0.04,14.6,0.231,5028.333333333333,Fall
47171,2013-11-24T13:00,-6.2,47,-16.1,967.5,0.07,279.0,71.0,208.0,198.8,35.2,307,0.07,-1.7,0.256,5076.541666666667,Fall
49020,2013-12-07T10:00,-0.7,52,-5.1,992.4,0.0,225.0,123.0,102.0,388.4,13.5,314,0.08,-0.1,0.35,5089.416666666667,Fall
43604,2013-10-30T19:00,1.8,88,-1.1,976.6,0.0,0.0,0.0,0.0,0.0,3.6,217,0.0,1.7,0.231,5051.791666666667,Fall
48456,2013-12-03T12:00,3.7,78,0.1,986.0,0.0,262.0,152.0,110.0,460.0,4.6,321,0.09,-0.7,0.283,5085.5,Fall
42836,2013-10-25T11:00,5.1,56,1.3,985.4,0.0,319.0,180.0,139.0,333.7,14.3,304,0.15,5.3,0.289,5046.458333333333,Fall
45992,2013-11-16T09:00,5.4,66,3.1,1003.1,0.0,153.0,81.0,72.0,165.0,1.4,270,0.06,2.7,0.204,5068.375,Fall
38581,2013-09-25T22:00,8.9,88,4.1,987.2,0.0,0.0,0.0,0.0,0.0,3.7,79,0.0,9.9,0.252,5016.916666666667,Fall
48017,2013-11-30T10:00,-8.9,67,-12.8,993.1,0.0,284.0,201.0,83.0,572.4,5.2,155,0.05,-1.2,0.269,5082.416666666667,Fall
42564,2013-10-23T14:00,8.5,56,6.1,971.3,0.0,328.0,159.0,169.0,277.9,6.3,257,0.16,8.9,0.289,5044.583333333333,Fall
43389,2013-10-29T07:00,-3.2,87,-9.3,1000.8,0.0,12.0,6.0,6.0,0.0,6.3,239,0.0,-0.6,0.261,5050.291666666667,Fall
38984,2013-09-28T17:00,19.9,62,22.3,1003.1,0.0,125.0,69.0,56.0,296.9,1.9,202,0.06,18.1,0.152,5019.708333333333,Fall
50751,2013-12-19T10:00,-3.4,79,-5.3,967.5,0.0,142.0,39.0,103.0,91.3,10.8,206,0.05,-1.3,0.235,5101.416666666667,Fall
10833,2013-03-17T05:00,-8.8,66,-13.8,980.9,0.0,0.0,0.0,0.0,0.0,4.1,218,0.0,-5.3,0.342,4824.208333333333,Winter
51114,2013-12-21T23:00,-0.5,97,-7.8,987.1,0.0,0.0,0.0,0.0,0.0,9.7,360,0.0,-0.4,0.318,5103.958333333333,Winter
1578,2013-01-11T23:00,1.4,84,-2.4,991.8,0.0,0.0,0.0,0.0,0.0,16.1,160,0.01,-0.7,0.226,4759.958333333333,Winter
4426,2013-01-31T17:00,-1.6,53,-9.5,946.9,0.0,35.0,16.0,19.0,150.3,24.2,255,0.05,-1.2,0.327,4779.708333333333,Winter
50913,2013-12-20T13:00,1.0,90,-5.6,983.0,0.63,46.0,0.0,46.0,0.0,6.7,344,0.02,-0.6,0.232,5102.541666666667,Winter
3051,2013-01-22T04:00,-13.5,76,-17.2,960.9,0.07,0.0,0.0,0.0,0.0,3.5,336,0.0,-1.0,0.248,4770.166666666667,Winter
52286,2013-12-30T02:00,-0.9,99,-5.8,971.6,0.0,0.0,0.0,0.0,0.0,8.3,252,0.0,0.2,0.262,5112.083333333333,Winter
8152,2013-02-26T14:00,4.4,60,0.8,978.7,0.0,201.0,10.0,191.0,164.0,8.7,156,0.1,-1.4,0.234,4805.583333333333,Winter
1839,2013-01-13T18:00,5.5,96,3.1,981.4,0.0,0.0,0.0,0.0,0.0,18.4,191,0.0,-0.5,0.324,4761.75,Winter
10104,2013-03-12T04:00,5.6,87,3.0,994.2,0.0,0.0,0.0,0.0,0.0,21.0,164,0.02,0.2,0.308,4819.166666666667,Winter
1924,2013-01-14T08:00,8.0,99,6.5,967.8,0.0,2.0,0.0,2.0,0.0,14.6,237,0.02,-0.4,0.333,4762.333333333333,Winter
1798,2013-01-13T11:00,4.9,88,3.5,971.7,0.0,143.0,34.0,109.0,45.1,8.0,162,0.06,-0.5,0.289,4761.458333333333,Winter
3384,2013-01-24T12:00,-16.5,41,-21.1,1004.7,0.0,471.0,386.0,85.0,842.8,15.6,296,0.06,-6.1,0.244,4772.5,Winter
9962,2013-03-11T04:00,1.0,86,-0.7,989.3,0.0,0.0,0.0,0.0,0.0,15.5,179,0.03,-0.7,0.225,4818.166666666667,Winter
50955,2013-12-20T20:00,-4.4,90,-8.4,996.2,0.14,0.0,0.0,0.0,0.0,6.8,357,0.0,1.0,0.25,5102.833333333333,Winter
51784,2013-12-26T14:00,-2.3,75,-8.8,985.3,0.21,149.0,10.0,139.0,40.6,12.5,213,0.04,-2.3,0.35,5108.583333333333,Winter
1426,2013-01-10T21:00,-3.8,93,-6.0,1003.8,0.0,0.0,0.0,0.0,0.0,5.2,344,0.0,-0.7,0.229,4758.875,Winter
751,2013-01-06T05:00,-9.9,85,-11.7,988.3,0.14,0.0,0.0,0.0,0.0,12.0,147,0.0,-1.0,0.232,4754.208333333333,Winter
550,2013-01-04T19:00,-1.5,82,-4.9,981.2,0.0,0.0,0.0,0.0,0.0,11.2,228,0.01,-1.0,0.235,4752.791666666667,Winter
9793,2013-03-10T00:00,-3.6,87,-4.9,1009.6,0.0,0.0,0.0,0.0,0.0,2.9,120,0.0,-0.5,0.27,4817.0,Winter
10206,2013-03-12T21:00,1.5,99,-2.3,979.5,0.35,0.0,0.0,0.0,0.0,10.8,266,0.0,-0.6,0.364,4819.875,Winter
4595,2013-02-01T21:00,-11.7,56,-14.9,969.8,0.0,0.0,0.0,0.0,0.0,7.1,315,0.01,-1.4,0.292,4780.875,Winter
1022,2013-01-08T02:00,-8.8,82,-14.5,990.2,0.0,0.0,0.0,0.0,0.0,18.0,196,0.01,-0.9,0.231,4756.083333333333,Winter
8665,2013-03-02T04:00,-2.7,94,-4.7,960.2,0.07,0.0,0.0,0.0,0.0,10.1,325,0.0,-1.2,0.244,4809.166666666667,Winter
3230,2013-01-23T10:00,-22.2,56,-26.4,972.5,0.0,298.0,218.0,80.0,664.9,13.7,305,0.03,-1.3,0.245,4771.416666666667,Winter
7103,2013-02-19T07:00,-15.5,64,-16.8,969.9,0.0,2.0,0.0,2.0,0.0,2.5,180,0.01,-2.0,0.24,4798.291666666667,Winter
762,2013-01-06T07:00,-7.5,90,-9.8,983.0,0.07,0.0,0.0,0.0,0.0,11.8,192,0.0,-0.7,0.307,4754.291666666667,Winter
4582,2013-02-01T19:00,-9.8,53,-14.7,968.0,0.0,0.0,0.0,0.0,0.0,11.2,320,0.02,-1.4,0.293,4780.791666666667,Winter
7112,2013-02-19T09:00,-6.6,61,-8.0,995.3,0.0,261.0,166.0,95.0,544.9,7.2,180,0.07,-2.0,0.252,4798.375,Winter
9991,2013-03-11T09:00,4.3,66,1.2,975.2,0.0,225.0,31.0,194.0,53.6,10.8,180,0.1,-1.1,0.249,4818.375,Winter
51061,2013-12-21T14:00,6.8,93,3.9,977.1,0.0,71.0,1.0,70.0,13.3,11.0,191,0.04,-1.6,0.404,5103.583333333333,Winter
7788,2013-02-24T02:00,0.2,88,-2.5,993.6,0.07,0.0,0.0,0.0,0.0,10.2,148,0.0,-0.7,0.263,4803.083333333333,Winter
7564,2013-02-22T12:00,1.6,55,-0.7,1005.2,0.0,584.0,373.0,211.0,781.0,3.4,72,0.21,-1.8,0.257,4801.5,Winter
6772,2013-02-17T00:00,-7.6,68,-9.8,985.8,0.07,0.0,0.0,0.0,0.0,19.5,357,0.03,-1.8,0.267,4796.0,Winter
4950,2013-02-04T09:00,-9.9,73,-14.6,960.8,0.0,161.0,77.0,84.0,264.3,15.7,290,0.03,-2.0,0.272,4783.375,Winter
2188,2013-01-16T04:00,-1.2,67,-4.5,1002.7,0.0,0.0,0.0,0.0,0.0,5.6,135,0.0,1.5,0.261,4764.166666666667,Winter
7628,2013-02-22T23:00,-3.5,82,-5.2,991.2,0.0,0.0,0.0,0.0,0.0,10.4,146,0.01,-2.2,0.345,4801.958333333333,Winter
19,2013-01-01T03:00,-1.6,86,-4.3,973.5,0.0,0.0,0.0,0.0,0.0,12.6,268,0.01,-0.8,0.316,4749.125,Winter
51774,2013-12-26T13:00,-2.5,76,-9.0,1001.1,0.21,164.0,20.0,144.0,38.1,10.1,174,0.04,1.0,0.26,5108.541666666667,Winter
51148,2013-12-22T04:00,-2.2,93,-9.7,982.9,0.56,0.0,0.0,0.0,0.0,14.0,48,0.0,-0.3,0.33,5104.166666666667,Winter
6542,2013-02-15T10:00,3.2,64,-1.2,979.3,0.0,367.0,279.0,88.0,594.7,16.5,203,0.13,-2.3,0.361,4794.416666666667,Winter
7949,2013-02-25T04:00,-2.1,94,-3.4,969.4,0.0,0.0,0.0,0.0,0.0,8.2,308,0.0,-1.4,0.231,4804.166666666667,Winter
8723,2013-03-02T13:00,2.5,64,-1.7,982.5,0.0,387.0,70.0,317.0,165.2,12.5,342,0.14,-1.2,0.258,4809.541666666667,Winter
6014,2013-02-11T18:00,3.2,96,-0.3,983.0,0.0,1.0,0.0,1.0,0.6,9.8,186,0.01,-2.3,0.264,4790.75,Winter
8184,2013-02-26T20:00,0.1,88,-1.2,995.3,0.0,0.0,0.0,0.0,0.0,11.2,123,0.01,-1.3,0.225,4805.833333333333,Winter
51067,2013-12-21T15:00,1.9,98,-2.8,984.3,0.0,26.0,0.0,26.0,1.7,9.7,360,0.01,-0.5,0.324,5103.625,Winter
4947,2013-02-04T08:00,-10.2,73,-14.8,975.9,0.0,38.0,22.0,16.0,0.0,6.6,241,0.0,-5.6,0.341,4783.333333333333,Winter
5155,2013-02-05T19:00,-5.8,60,-6.9,990.4,0.0,0.0,0.0,0.0,0.0,7.7,152,0.01,-2.2,0.263,4784.791666666667,Winter
7735,2013-02-23T17:00,-0.0,88,-3.6,970.0,0.21,40.0,5.0,35.0,17.0,13.7,150,0.02,-1.6,0.233,4802.708333333333,Winter
51830,2013-12-26T22:00,-9.3,94,-8.9,992.8,0.0,0.0,0.0,0.0,0.0,7.8,167,0.0,-0.7,0.265,5108.916666666667,Winter
20301,2013-05-21T23:00,11.0,98,9.5,968.9,0.0,0.0,0.0,0.0,0.0,13.5,164,0.0,11.8,0.282,4889.958333333333,Spring
23764,2013-06-15T00:00,13.9,82,11.4,965.9,0.0,0.0,0.0,0.0,0.0,9.3,306,0.0,12.6,0.274,4914.0,Spring
20935,2013-05-26T09:00,6.2,90,2.7,996.6,0.0,210.0,30.0,180.0,25.8,19.6,334,0.07,8.0,0.288,4894.375,Spring
11908,2013-03-24T16:00,2.1,61,-0.9,963.4,0.0,229.0,31.0,198.0,33.7,12.8,349,0.11,-1.3,0.246,4831.666666666667,Spring
13076,2013-04-01T19:00,-0.7,52,-6.9,976.0,0.0,2.0,0.0,2.0,24.6,20.5,269,0.05,-0.6,0.321,4839.791666666667,Spring
23357,2013-06-12T04:00,11.3,100,10.2,979.0,0.0,0.0,0.0,0.0,0.0,17.2,349,0.0,10.8,0.326,4911.166666666667,Spring
21399,2013-05-29T14:00,15.3,97,17.0,997.8,0.0,189.0,10.0,179.0,14.9,13.4,160,0.1,13.2,0.266,4897.583333333333,Spring
20225,2013-05-21T10:00,21.9,80,23.7,980.9,0.0,513.0,263.0,250.0,314.3,10.4,304,0.34,17.8,0.303,4889.416666666667,Spring
12063,2013-03-25T18:00,2.9,68,-0.5,975.2,0.0,54.0,16.0,38.0,94.4,11.9,346,0.05,-1.2,0.244,4832.75,Spring
11458,2013-03-21T13:00,0.5,39,-2.6,958.4,0.0,781.0,629.0,152.0,876.3,10.8,244,0.25,-1.4,0.254,4828.541666666667,Spring
20639,2013-05-24T07:00,17.3,96,18.9,984.4,0.0,67.0,3.0,64.0,3.2,10.4,224,0.05,15.9,0.276,4892.291666666667,Spring
15651,2013-04-19T16:00,20.1,59,18.4,974.2,0.0,129.0,4.0,125.0,14.6,22.8,168,0.18,13.9,0.271,4857.666666666667,Spring
18166,2013-05-07T03:00,10.4,59,8.3,989.3,0.0,0.0,0.0,0.0,0.0,12.8,191,0.07,11.1,0.147,4875.125,Spring
20608,2013-05-24T02:00,14.8,100,13.4,980.3,0.0,0.0,0.0,0.0,0.0,12.1,330,0.0,14.3,0.309,4892.083333333333,Spring
15583,2013-04-19T05:00,12.5,94,13.0,979.7,0.0,0.0,0.0,0.0,0.0,15.7,189,0.01,8.8,0.329,4857.208333333333,Spring
22704,2013-06-07T16:00,12.2,91,12.0,997.3,0.0,46.0,0.0,46.0,0.7,8.7,128,0.04,12.8,0.26,4906.666666666667,Spring
12396,2013-03-28T02:00,1.1,91,-1.5,990.1,0.0,0.0,0.0,0.0,0.0,9.7,318,0.01,-1.1,0.262,4835.083333333333,Spring
19144,2013-05-13T22:00,5.1,65,-0.3,989.6,0.0,0.0,0.0,0.0,0.0,7.6,211,0.01,6.3,0.217,4881.916666666667,Spring
15869,2013-04-21T04:00,-0.7,58,-5.1,996.1,0.0,0.0,0.0,0.0,0.0,11.5,319,0.02,1.4,0.352,4859.166666666667,Spring
23674,2013-06-14T09:00,15.3,89,14.8,985.2,0.0,345.0,80.0,265.0,96.4,9.5,25,0.18,13.6,0.312,4913.375,Spring
14000,2013-04-08T05:00,3.2,80,2.2,999.6,0.0,0.0,0.0,0.0,0.0,7.6,289,0.01,2.9,0.232,4846.208333333333,Spring
17742,2013-05-04T05:00,6.6,90,7.8,994.6,0.0,2.0,0.0,2.0,0.0,0.8,153,0.01,6.7,0.25,4872.208333333333,Spring
20150,2013-05-20T22:00,16.7,93,18.4,983.6,0.0,0.0,0.0,0.0,0.0,2.9,60,0.0,15.4,0.23,4888.916666666667,Spring
19113,2013-05-13T17:00,8.6,48,1.9,984.2,0.0,332.0,230.0,102.0,517.2,17.2,260,0.15,9.6,0.226,4881.708333333333,Spring
