,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
36974,2015-09-14T18:00,15.2,93,15.8,989.2,0.0,38.0,20.0,18.0,166.7,11.0,293,0.04,14.7,0.306,5735.75,Summer
25427,2015-06-26T13:00,22.3,53,25.7,994.9,0.0,864.0,664.0,200.0,744.4,4.6,18,0.57,20.5,0.222,5655.541666666667,Summer
29596,2015-07-25T12:00,23.3,59,24.9,972.6,0.0,699.0,523.0,176.0,644.9,3.3,174,0.46,20.7,0.228,5684.5,Summer
30622,2015-08-01T15:00,28.0,33,27.9,986.1,0.0,598.0,448.0,150.0,572.1,13.8,276,0.52,26.5,0.092,5691.625,Summer
30338,2015-07-30T16:00,27.6,68,29.2,986.6,0.0,199.0,37.0,162.0,117.9,11.8,207,0.16,27.0,0.104,5689.666666666667,Summer
32598,2015-08-15T09:00,20.3,95,22.1,991.0,0.0,87.0,1.0,86.0,8.2,5.8,248,0.07,19.4,0.263,5705.375,Summer
35585,2015-09-05T02:00,16.0,100,16.3,1005.9,0.0,0.0,0.0,0.0,0.0,2.8,140,0.0,18.9,0.134,5726.083333333333,Summer
33894,2015-08-24T09:00,22.5,83,23.7,969.9,0.0,268.0,101.0,167.0,112.1,7.7,169,0.16,20.7,0.208,5714.375,Summer
31661,2015-08-08T20:00,17.9,85,18.5,989.5,0.0,0.0,0.0,0.0,0.2,4.7,9,0.0,17.4,0.223,5698.833333333333,Summer
29893,2015-07-27T14:00,28.4,46,32.8,984.2,0.0,661.0,509.0,152.0,665.7,3.2,270,0.49,25.0,0.256,5686.583333333333,Summer
28156,2015-07-15T12:00,15.9,71,17.1,985.1,0.0,642.0,270.0,372.0,194.5,15.5,347,0.38,16.2,0.243,5674.5,Summer
32230,2015-08-12T19:00,18.7,81,21.7,995.2,0.0,31.0,16.0,15.0,214.2,4.1,308,0.03,20.4,0.238,5702.791666666667,Summer
25291,2015-06-25T15:00,21.8,56,23.8,984.0,0.0,668.0,498.0,170.0,651.4,6.9,309,0.43,20.1,0.312,5654.625,Summer
24873,2015-06-22T17:00,22.1,74,24.8,970.7,0.0,340.0,221.0,119.0,478.3,4.9,324,0.22,19.8,0.277,5651.708333333333,Summer
27858,2015-07-13T11:00,27.2,62,32.1,996.2,0.0,722.0,462.0,260.0,602.8,10.1,186,0.52,22.9,0.194,5672.458333333333,Summer
29268,2015-07-23T06:00,15.1,90,15.5,982.4,0.0,81.0,38.0,43.0,140.7,10.9,287,0.05,15.5,0.25,5682.25,Summer
36023,2015-09-08T03:00,22.6,82,24.9,970.2,0.0,0.0,0.0,0.0,0.0,8.0,252,0.0,21.4,0.115,5729.125,Summer
28122,2015-07-15T07:00,13.0,96,10.4,975.8,0.0,55.0,14.0,41.0,21.3,17.3,355,0.04,15.8,0.294,5674.291666666667,Summer
33320,2015-08-20T09:00,25.2,68,28.1,997.1,0.0,415.0,265.0,150.0,422.5,16.2,168,0.29,23.5,0.112,5710.375,Summer
29444,2015-07-24T11:00,25.2,36,24.0,992.1,0.0,653.0,488.0,165.0,661.5,12.1,337,0.51,22.8,0.116,5683.458333333333,Summer
27406,2015-07-10T07:00,17.3,94,18.6,983.2,0.0,299.0,225.0,74.0,549.4,5.4,312,0.14,18.1,0.292,5669.291666666667,Summer
30527,2015-07-31T23:00,19.7,72,18.4,990.3,0.0,0.0,0.0,0.0,0.0,9.8,188,0.0,20.4,0.194,5690.958333333333,Summer
35262,2015-09-02T21:00,23.1,77,25.1,981.0,0.0,0.0,0.0,0.0,0.0,5.8,4,0.01,22.9,0.155,5723.875,Summer
34564,2015-08-29T00:00,15.3,90,13.6,999.7,0.0,0.0,0.0,0.0,0.0,5.5,281,0.0,15.1,0.184,5719.0,Summer
26638,2015-07-04T23:00,16.1,91,16.3,984.2,0.0,0.0,0.0,0.0,0.0,6.8,198,0.0,15.9,0.303,5663.958333333333,Summer
28851,2015-07-20T08:00,21.3,91,23.6,979.7,0.0,445.0,353.0,92.0,623.4,7.9,267,0.25,19.9,0.309,5679.333333333333,Summer
35228,2015-09-02T15:00,27.4,58,31.4,970.8,0.0,570.0,458.0,112.0,634.3,7.9,309,0.41,24.6,0.156,5723.625,Summer
26016,2015-06-30T16:00,21.7,82,25.6,991.9,0.0,376.0,157.0,219.0,213.1,9.5,169,0.29,19.3,0.257,5659.666666666667,Summer
28077,2015-07-14T23:00,19.2,94,17.6,973.5,0.0,0.0,0.0,0.0,0.0,7.4,247,0.0,19.4,0.208,5673.958333333333,Summer
45989,2015-11-16T08:00,3.9,92,1.9,989.4,0.0,68.0,42.0,26.0,0.0,4.0,243,0.01,1.6,0.32,5798.333333333333,Fall
37990,2015-09-21T19:00,14.5,85,12.3,998.1,0.0,0.0,0.0,0.0,0.0,3.3,96,0.0,14.6,0.217,5742.791666666667,Fall
50662,2015-12-18T19:00,0.3,85,-2.2,979.0,0.0,0.0,0.0,0.0,0.0,8.7,330,0.0,1.2,0.285,5830.791666666667,Fall
49223,2015-12-08T19:00,0.4,83,-1.0,992.0,0.0,0.0,0.0,0.0,0.0,4.6,141,0.0,0.2,0.26,5820.791666666667,Fall
45092,2015-11-10T03:00,0.5,89,-2.4,994.7,0.0,0.0,0.0,0.0,0.0,4.9,197,0.0,1.1,0.237,5792.125,Fall
48153,2015-12-01T09:00,-0.4,74,-5.9,992.2,0.0,90.0,34.0,56.0,163.2,4.9,126,0.03,-1.0,0.313,5813.375,Fall
46686,2015-11-21T05:00,-0.9,81,-5.9,979.0,0.0,0.0,0.0,0.0,0.0,5.7,325,0.0,0.3,0.277,5803.208333333333,Fall
41392,2015-10-15T10:00,10.4,58,8.9,981.7,0.0,500.0,420.0,80.0,803.6,9.0,233,0.24,10.4,0.308,5766.416666666667,Fall
48705,2015-12-05T05:00,0.6,98,-1.0,1004.9,0.0,0.0,0.0,0.0,0.0,10.4,250,0.0,0.5,0.272,5817.208333333333,Fall
40664,2015-10-10T09:00,4.4,68,0.5,994.1,0.0,252.0,146.0,106.0,375.2,10.9,354,0.09,5.7,0.28,5761.375,Fall
39201,2015-09-30T05:00,11.7,100,8.9,987.2,0.0,0.0,0.0,0.0,0.0,15.3,19,0.0,13.1,0.36,5751.208333333333,Fall
38595,2015-09-26T00:00,11.6,84,5.8,1013.9,0.0,0.0,0.0,0.0,0.0,6.5,6,0.0,16.0,0.166,5747.0,Fall
43326,2015-10-28T21:00,7.5,100,4.2,982.1,0.0,0.0,0.0,0.0,0.0,24.0,144,0.0,5.6,0.339,5779.875,Fall
44786,2015-11-08T00:00,2.9,91,-2.3,987.5,0.0,0.0,0.0,0.0,0.0,15.5,295,0.01,5.2,0.253,5790.0,Fall
39024,2015-09-29T00:00,17.1,80,18.7,988.3,0.0,0.0,0.0,0.0,0.0,14.0,203,0.02,16.0,0.18,5750.0,Fall
44399,2015-11-05T07:00,8.4,96,5.0,977.1,0.0,7.0,3.0,4.0,0.0,6.0,213,0.01,6.9,0.249,5787.291666666667,Fall
38541,2015-09-25T15:00,16.8,45,13.2,1002.1,0.0,479.0,368.0,111.0,745.9,9.1,342,0.27,16.1,0.177,5746.625,Fall
44904,2015-11-08T20:00,1.7,74,-2.5,995.9,0.0,0.0,0.0,0.0,0.0,9.8,242,0.01,3.5,0.244,5790.833333333333,Fall
48035,2015-11-30T13:00,0.8,41,-4.7,982.9,0.0,398.0,331.0,67.0,860.3,10.2,203,0.12,-1.1,0.243,5812.541666666667,Fall
44339,2015-11-04T21:00,10.6,80,8.9,1005.7,0.0,0.0,0.0,0.0,0.0,12.1,168,0.02,11.9,0.237,5786.875,Fall
40964,2015-10-12T11:00,18.8,53,18.3,977.3,0.0,582.0,489.0,93.0,818.1,10.5,196,0.36,15.2,0.312,5763.458333333333,Fall
39478,2015-10-02T03:00,5.1,67,1.6,1001.4,0.0,0.0,0.0,0.0,0.0,12.1,12,0.01,7.4,0.275,5753.125,Fall
42749,2015-10-24T20:00,6.4,68,2.8,1001.5,0.0,0.0,0.0,0.0,0.0,23.3,167,0.07,10.0,0.232,5775.833333333333,Fall
39978,2015-10-05T15:00,15.1,59,14.7,998.6,0.0,367.0,204.0,163.0,387.0,6.8,32,0.22,13.4,0.224,5756.625,Fall
38629,2015-09-26T06:00,10.0,84,5.3,1016.1,0.0,1.0,0.0,1.0,0.0,3.5,24,0.01,13.5,0.167,5747.25,Fall
47161,2015-11-24T12:00,2.4,58,-1.6,1008.1,0.0,293.0,134.0,159.0,286.5,3.1,291,0.1,4.1,0.239,5806.5,Fall
39666,2015-10-03T11:00,10.4,52,8.6,1006.3,0.0,637.0,533.0,104.0,852.7,14.5,48,0.31,9.9,0.259,5754.458333333333,Fall
49212,2015-12-08T18:00,0.9,82,-0.5,973.7,0.0,0.0,0.0,0.0,0.0,4.2,149,0.0,0.3,0.258,5820.75,Fall
47618,2015-11-27T16:00,11.7,76,11.9,976.1,0.0,27.0,0.0,27.0,3.6,15.5,216,0.07,8.0,0.243,5809.666666666667,Fall
49455,2015-12-10T10:00,5.2,100,4.8,986.9,0.0,35.0,0.0,35.0,2.8,10.4,180,0.03,3.0,0.289,5822.416666666667,Fall
50237,2015-12-15T20:00,7.3,75,5.5,983.7,0.0,0.0,0.0,0.0,0.0,18.2,309,0.04,7.6,0.266,5827.833333333333,Fall
50731,2015-12-19T07:00,-1.2,67,-5.3,976.8,0.0,0.0,0.0,0.0,0.0,11.1,257,0.02,0.3,0.338,5831.291666666667,Fall
46149,2015-11-17T11:00,3.4,46,1.1,1007.8,0.0,425.0,353.0,72.0,826.4,0.4,360,0.15,0.2,0.262,5799.458333333333,Fall
44261,2015-11-04T08:00,5.1,97,1.8,982.6,0.0,71.0,12.0,59.0,55.3,1.1,252,0.02,5.5,0.255,5786.333333333333,Fall
38990,2015-09-28T18:00,18.7,73,19.9,1001.5,0.0,10.0,3.0,7.0,49.6,11.4,167,0.05,19.8,0.155,5749.75,Fall
45500,2015-11-12T23:00,8.7,96,7.9,978.0,0.0,0.0,0.0,0.0,0.0,11.7,198,0.0,10.3,0.265,5794.958333333333,Fall
47568,2015-11-27T08:00,6.7,93,5.2,982.4,0.0,39.0,20.0,19.0,0.0,15.1,192,0.01,4.4,0.244,5809.333333333333,Fall
40015,2015-10-05T21:00,10.2,82,7.7,987.5,0.0,0.0,0.0,0.0,0.0,2.9,60,0.0,9.8,0.292,5756.875,Fall
38294,2015-09-23T22:00,14.9,83,14.6,997.9,0.0,0.0,0.0,0.0,0.0,2.3,51,0.0,13.1,0.193,5744.916666666667,Fall
38494,2015-09-25T07:00,7.7,91,5.0,1001.7,0.0,83.0,45.0,38.0,183.7,3.8,49,0.02,8.9,0.197,5746.291666666667,Fall
41107,2015-10-13T11:00,17.4,61,15.6,968.5,0.0,448.0,227.0,221.0,407.4,15.5,179,0.26,15.1,0.239,5764.458333333333,Fall
49816,2015-12-12T22:00,2.6,97,-0.7,991.9,0.0,0.0,0.0,0.0,0.0,6.6,311,0.0,3.2,0.276,5824.916666666667,Fall
47641,2015-11-27T20:00,11.0,84,13.1,974.0,0.0,0.0,0.0,0.0,0.0,12.8,218,0.03,7.9,0.245,5809.833333333333,Fall
47707,2015-11-28T07:00,1.1,95,-1.9,991.4,0.0,0.0,0.0,0.0,0.0,10.1,360,0.0,3.0,0.343,5810.291666666667,Fall
40688,2015-10-10T13:00,9.6,52,8.2,1002.5,0.0,619.0,522.0,97.0,777.3,4.9,287,0.28,14.3,0.25,5761.541666666667,Fall
43157,2015-10-27T16:00,6.3,61,4.6,1003.4,0.0,158.0,110.0,48.0,656.4,5.5,238,0.07,5.6,0.254,5778.666666666667,Fall
50143,2015-12-15T05:00,7.7,100,5.2,966.3,0.0,0.0,0.0,0.0,0.0,5.8,176,0.0,6.2,0.317,5827.208333333333,Fall
46796,2015-11-21T23:00,0.9,87,-1.8,994.2,0.0,0.0,0.0,0.0,0.0,10.2,132,0.01,2.5,0.249,5803.958333333333,Fall
37751,2015-09-20T03:00,17.3,93,16.9,980.4,0.0,0.0,0.0,0.0,0.0,14.8,309,0.02,18.5,0.226,5741.125,Fall
41775,2015-10-18T02:00,-2.0,74,-7.1,991.2,0.0,0.0,0.0,0.0,0.0,7.9,300,0.0,0.4,0.27,5769.083333333333,Fall
4846,2015-02-03T15:00,-8.2,49,-10.5,998.1,0.0,379.0,288.0,91.0,800.1,9.6,257,0.09,-1.1,0.234,5512.625,Winter
9048,2015-03-04T20:00,-1.2,75,-3.7,981.6,0.0,0.0,0.0,0.0,0.0,14.0,244,0.03,-1.0,0.21,5541.833333333333,Winter
7141,2015-02-19T14:00,-8.6,69,-14.5,954.3,0.07,386.0,117.0,269.0,316.1,17.8,302,0.07,-0.9,0.217,5528.583333333333,Winter
167,2015-01-02T03:00,-5.3,84,-8.5,964.0,0.0,0.0,0.0,0.0,0.0,11.8,232,0.01,-0.6,0.258,5480.125,Winter
8458,2015-02-28T17:00,-5.9,57,-8.2,1015.1,0.0,175.0,126.0,49.0,752.7,6.9,261,0.05,-1.0,0.215,5537.708333333333,Winter
505,2015-01-04T12:00,3.3,97,-3.7,959.5,0.0,28.0,0.0,28.0,0.0,14.3,170,0.02,-0.6,0.285,5482.5,Winter
8888,2015-03-03T17:00,-3.3,56,-8.6,997.2,0.07,67.0,1.0,66.0,3.1,16.3,166,0.05,-1.1,0.227,5540.708333333333,Winter
50873,2015-12-20T06:00,-3.9,56,-9.7,978.4,0.0,0.0,0.0,0.0,0.0,15.0,314,0.02,-0.3,0.264,5832.25,Winter
484,2015-01-04T08:00,1.5,88,-5.6,977.6,0.0,1.0,0.0,1.0,0.0,15.9,155,0.02,-0.6,0.254,5482.333333333333,Winter
6827,2015-02-17T09:00,-18.4,52,-24.0,980.9,0.0,182.0,52.0,130.0,179.0,1.0,45,0.02,-0.6,0.294,5526.375,Winter
7088,2015-02-19T05:00,-11.0,88,-15.7,968.9,0.07,0.0,0.0,0.0,0.0,4.1,195,0.0,-0.6,0.293,5528.208333333333,Winter
2890,2015-01-21T01:00,-15.8,77,-18.4,984.6,0.0,0.0,0.0,0.0,0.0,1.5,284,0.0,-0.6,0.338,5499.041666666667,Winter
5119,2015-02-05T13:00,-12.9,55,-17.8,970.4,0.0,520.0,375.0,145.0,626.4,18.7,320,0.08,-0.9,0.226,5514.541666666667,Winter
6593,2015-02-15T18:00,-16.5,58,-21.1,987.3,0.0,4.0,2.0,2.0,51.3,23.6,304,0.03,-0.9,0.221,5524.75,Winter
2445,2015-01-17T23:00,-9.7,66,-13.2,1000.5,0.0,0.0,0.0,0.0,0.0,15.5,181,0.02,-1.6,0.239,5495.958333333333,Winter
52058,2015-12-28T12:00,-5.0,38,-11.3,1001.0,0.0,294.0,121.0,173.0,430.6,14.3,18,0.08,0.1,0.356,5840.5,Winter
1722,2015-01-12T23:00,-7.4,82,-11.9,977.1,0.07,0.0,0.0,0.0,0.0,17.8,328,0.01,-0.8,0.244,5490.958333333333,Winter
1970,2015-01-14T16:00,-7.2,50,-12.8,1007.5,0.0,131.0,91.0,40.0,666.8,9.7,153,0.03,-0.1,0.266,5492.666666666667,Winter
51167,2015-12-22T07:00,3.3,96,4.8,994.2,0.0,0.0,0.0,0.0,0.0,6.5,146,0.0,2.0,0.244,5834.291666666667,Winter
83,2015-01-01T13:00,-3.3,48,-9.4,978.0,0.0,250.0,52.0,198.0,302.3,18.9,215,0.08,-0.2,0.334,5479.541666666667,Winter
51890,2015-12-27T08:00,4.1,100,1.3,980.0,0.0,1.0,0.0,1.0,0.0,10.1,163,0.01,3.8,0.394,5839.333333333333,Winter
6502,2015-02-15T03:00,-10.2,83,-14.5,973.8,0.07,0.0,0.0,0.0,0.0,17.7,347,0.01,-0.9,0.222,5524.125,Winter
6437,2015-02-14T16:00,-11.9,64,-16.4,974.3,0.07,118.0,6.0,112.0,42.7,11.8,149,0.03,-0.5,0.218,5523.666666666667,Winter
52068,2015-12-28T14:00,-7.1,33,-12.4,987.4,0.0,261.0,127.0,134.0,410.2,10.5,356,0.07,-1.2,0.287,5840.583333333333,Winter
9740,2015-03-09T15:00,1.8,48,-3.1,990.3,0.0,456.0,273.0,183.0,736.1,16.0,284,0.16,-1.0,0.209,5546.625,Winter
1416,2015-01-10T20:00,-12.7,67,-16.5,994.4,0.0,0.0,0.0,0.0,0.0,14.3,205,0.02,-0.7,0.25,5488.833333333333,Winter
1058,2015-01-08T08:00,-31.5,70,-30.9,994.7,0.0,8.0,2.0,6.0,0.0,10.0,159,0.01,-1.1,0.263,5486.333333333333,Winter
1292,2015-01-09T23:00,-9.6,61,-13.9,984.0,0.0,0.0,0.0,0.0,0.0,11.0,229,0.01,-0.7,0.329,5487.958333333333,Winter
77,2015-01-01T12:00,-5.3,60,-12.1,978.4,0.07,226.0,72.0,154.0,421.3,25.7,228,0.05,-0.6,0.261,5479.5,Winter
3848,2015-01-27T17:00,-14.1,76,-19.6,961.9,0.14,15.0,0.0,15.0,1.1,21.4,343,0.01,-1.1,0.237,5505.708333333333,Winter
1118,2015-01-08T18:00,-11.7,54,-14.2,999.9,0.0,0.0,0.0,0.0,0.0,10.7,194,0.02,-2.1,0.264,5486.75,Winter
1049,2015-01-08T06:00,-25.5,52,-29.1,989.6,0.0,0.0,0.0,0.0,0.0,5.2,214,0.0,-0.7,0.337,5486.25,Winter
7768,2015-02-23T22:00,-24.3,72,-30.4,993.9,0.0,0.0,0.0,0.0,0.0,9.7,248,0.0,-0.6,0.213,5532.916666666667,Winter
1577,2015-01-11T22:00,-5.6,51,-8.8,1011.1,0.0,0.0,0.0,0.0,0.0,12.6,167,0.03,-0.1,0.282,5489.916666666667,Winter
1660,2015-01-12T12:00,0.9,89,-2.0,999.5,0.49,55.0,0.0,55.0,5.5,8.4,211,0.03,-1.4,0.25,5490.5,Winter
113,2015-01-01T18:00,-4.4,56,-9.1,963.2,0.0,0.0,0.0,0.0,0.0,13.8,219,0.03,-0.6,0.26,5479.75,Winter
3886,2015-01-27T23:00,-14.1,78,-18.7,962.6,0.14,0.0,0.0,0.0,0.0,20.5,345,0.01,-1.1,0.237,5505.958333333333,Winter
5717,2015-02-09T16:00,-8.6,73,-11.4,974.4,0.14,100.0,4.0,96.0,15.0,7.0,111,0.03,-0.9,0.223,5518.666666666667,Winter
7781,2015-02-24T00:00,-20.4,69,-23.3,1002.6,0.0,0.0,0.0,0.0,0.0,8.0,306,0.01,-0.9,0.217,5533.0,Winter
3183,2015-01-23T02:00,-15.3,83,-17.5,990.5,0.0,0.0,0.0,0.0,0.0,7.0,201,0.0,-0.7,0.33,5501.083333333333,Winter
3745,2015-01-27T00:00,-13.0,78,-17.0,981.5,0.0,0.0,0.0,0.0,0.0,9.8,17,0.0,-0.8,0.319,5505.0,Winter
6382,2015-02-14T07:00,-21.7,71,-24.5,982.4,0.07,0.0,0.0,0.0,0.0,12.8,142,0.0,-1.0,0.219,5523.291666666667,Winter
1802,2015-01-13T12:00,-19.1,54,-21.5,1012.1,0.0,436.0,360.0,76.0,888.3,9.1,353,0.05,-1.0,0.243,5491.5,Winter
2158,2015-01-15T23:00,-7.4,66,-10.9,990.2,0.0,0.0,0.0,0.0,0.0,13.3,167,0.01,-0.1,0.263,5493.958333333333,Winter
6719,2015-02-16T15:00,-18.8,55,-24.8,985.4,0.0,428.0,354.0,74.0,914.6,19.1,271,0.04,-0.6,0.217,5525.625,Winter
10067,2015-03-11T21:00,1.8,88,1.9,966.9,0.0,0.0,0.0,0.0,0.0,11.0,247,0.03,-0.8,0.27,5548.875,Winter
4655,2015-02-02T07:00,-16.0,77,-21.6,976.3,1.05,0.0,0.0,0.0,0.0,9.2,48,0.0,-0.8,0.307,5511.291666666667,Winter
51696,2015-12-26T00:00,3.0,91,1.7,995.0,0.0,0.0,0.0,0.0,0.0,5.5,349,0.0,3.2,0.343,5838.0,Winter
51876,2015-12-27T06:00,2.1,100,-0.8,971.0,0.0,0.0,0.0,0.0,0.0,13.0,161,0.0,1.4,0.341,5839.25,Winter
11089,2015-03-19T00:00,-13.6,70,-15.0,992.3,0.0,0.0,0.0,0.0,0.0,8.8,325,0.02,-1.0,0.22,5556.0,Winter
22950,2015-06-09T09:00,17.2,100,18.8,976.8,0.0,45.0,0.0,45.0,0.0,2.7,67,0.04,15.4,0.368,5638.375,Spring
15855,2015-04-21T02:00,5.9,88,4.8,974.2,0.0,0.0,0.0,0.0,0.0,23.4,137,0.04,0.7,0.345,5589.083333333333,Spring
13623,2015-04-05T14:00,2.4,41,-3.2,1000.6,0.0,557.0,178.0,379.0,314.3,20.8,279,0.2,-0.3,0.27,5573.583333333333,Spring
16179,2015-04-23T08:00,1.3,95,-4.1,971.2,0.21,150.0,20.0,130.0,17.8,19.6,257,0.04,0.5,0.318,5591.333333333333,Spring
16569,2015-04-26T01:00,3.0,74,2.8,973.8,0.0,0.0,0.0,0.0,0.0,4.5,256,0.01,0.4,0.329,5594.041666666667,Spring
18719,2015-05-10T23:00,13.9,97,12.1,991.4,0.0,0.0,0.0,0.0,0.0,7.7,11,0.0,14.2,0.259,5608.958333333333,Spring
13683,2015-04-06T00:00,-3.7,76,-5.4,990.9,0.0,0.0,0.0,0.0,0.0,5.7,198,0.0,-0.6,0.351,5574.0,Spring
19098,2015-05-13T15:00,12.4,44,9.2,988.5,0.0,567.0,363.0,204.0,357.0,16.5,337,0.33,13.1,0.259,5611.625,Spring
21189,2015-05-28T03:00,17.5,98,21.0,999.0,0.0,0.0,0.0,0.0,0.0,10.8,180,0.0,14.3,0.17,5626.125,Spring
21691,2015-05-31T15:00,11.1,100,11.6,998.9,0.0,49.0,0.0,49.0,4.4,19.2,17,0.03,13.2,0.255,5629.625,Spring
17980,2015-05-05T20:00,11.8,58,11.4,994.0,0.0,0.0,0.0,0.0,0.0,11.6,254,0.08,11.1,0.246,5603.833333333333,Spring
20953,2015-05-26T12:00,25.6,45,30.6,1000.9,0.0,772.0,590.0,182.0,615.5,13.4,250,0.62,18.1,0.154,5624.5,Spring
15180,2015-04-16T10:00,12.8,34,10.9,1009.2,0.0,738.0,617.0,121.0,879.4,6.9,186,0.39,8.3,0.266,5584.416666666667,Spring
14265,2015-04-10T01:00,0.4,86,-3.5,985.5,0.0,0.0,0.0,0.0,0.0,23.4,155,0.01,-0.6,0.251,5578.041666666667,Spring
15477,2015-04-18T11:00,14.1,57,13.0,966.9,0.0,641.0,439.0,202.0,677.5,7.9,240,0.36,-0.1,0.363,5586.458333333333,Spring
18410,2015-05-08T20:00,15.5,58,14.0,977.5,0.0,0.0,0.0,0.0,0.0,15.0,163,0.11,15.5,0.168,5606.833333333333,Spring
20057,2015-05-20T06:00,8.9,77,5.4,982.8,0.0,31.0,3.0,28.0,21.1,15.9,298,0.06,11.0,0.233,5618.25,Spring
16258,2015-04-23T21:00,1.8,62,-2.4,959.0,0.0,0.0,0.0,0.0,0.0,9.5,279,0.02,1.3,0.292,5591.875,Spring
13360,2015-04-03T18:00,9.6,55,9.1,989.0,0.0,74.0,10.0,64.0,126.3,9.3,257,0.08,2.2,0.301,5571.75,Spring
13963,2015-04-07T23:00,-2.6,66,-4.2,1012.3,0.0,0.0,0.0,0.0,0.0,3.9,68,0.0,-0.4,0.269,5575.958333333333,Spring
19996,2015-05-19T20:00,18.7,52,19.6,963.5,0.0,1.0,0.0,1.0,4.8,16.6,275,0.09,17.4,0.228,5617.833333333333,Spring
24183,2015-06-17T22:00,18.1,75,16.3,997.8,0.0,0.0,0.0,0.0,0.0,7.3,200,0.01,14.8,0.211,5646.916666666667,Spring
19157,2015-05-14T00:00,6.6,71,2.6,992.4,0.0,0.0,0.0,0.0,0.0,6.1,267,0.0,7.3,0.255,5612.0,Spring
19929,2015-05-19T09:00,14.9,92,14.0,979.9,0.0,154.0,2.0,152.0,3.0,12.6,193,0.08,14.6,0.285,5617.375,Spring
22131,2015-06-03T16:00,16.4,54,16.5,978.2,0.0,643.0,563.0,80.0,909.8,6.6,9,0.36,13.9,0.256,5632.666666666667,Spring
